t_sec,x_paper,y_paper
663.833,0.1474,0.9658
664.000,0.1423,0.9671
664.167,0.1404,0.9703
664.333,0.1387,0.9702
664.500,0.1384,0.9735
664.667,0.1330,0.9781
664.833,0.1348,0.9766
665.000,0.1311,0.9813
665.167,0.1306,0.9863
665.333,0.1287,0.9895
665.667,0.1796,1.0020
666.000,0.2482,1.0024
666.167,0.2815,1.0051
666.333,0.3181,1.0080
666.500,0.3548,1.0110
666.667,0.3881,1.0136
666.833,0.4081,1.0152
667.000,0.4381,1.0176
667.167,0.4564,1.0191
667.667,0.5102,1.0184
667.833,0.5102,1.0184
668.167,0.5184,1.0207
668.500,0.5452,1.0212
668.667,0.5552,1.0220
668.833,0.5653,1.0211
669.000,0.5720,1.0216
669.167,0.5787,1.0222
669.333,0.5888,1.0213
669.500,0.5973,1.0203
669.667,0.6056,1.0210
669.833,0.6090,1.0212
670.000,0.6207,1.0222
670.167,0.6275,1.0210
670.333,0.6392,1.0220
670.500,0.6460,1.0208
670.667,0.6476,1.0210
670.833,0.6528,1.0197
671.000,0.6561,1.0199
671.167,0.6563,1.0183
671.333,0.6564,1.0166
671.500,0.6564,1.0166
671.667,0.6581,1.0167
671.833,0.6581,1.0167
672.000,0.6599,1.0152
672.333,0.6603,1.0102
672.500,0.6606,1.0068
673.167,0.6664,0.9972
673.333,0.6729,0.9994
673.500,0.6775,1.0048
673.667,0.6842,1.0054
673.833,0.6874,1.0073
674.000,0.6937,1.0129
674.167,0.6998,1.0201
674.333,0.7059,1.0273
674.500,0.7108,1.0294
674.667,0.7186,1.0367
675.000,0.7277,1.0492
675.167,0.7325,1.0513
675.333,0.7306,1.0545
675.667,0.7388,1.0569
675.833,0.7403,1.0587
676.000,0.7437,1.0589
676.167,0.7505,1.0578
676.333,0.7494,1.0510
676.500,0.7540,1.0564
676.667,0.7602,1.0619
676.833,0.7633,1.0656
677.000,0.7632,1.0672
677.167,0.7632,1.0672
677.333,0.7664,1.0692
677.500,0.7693,1.0744
677.667,0.7721,1.0814
678.000,0.7745,1.0934
678.167,0.7767,1.1070
678.333,0.7796,1.1123
678.667,0.7789,1.1207
678.833,0.7787,1.1240
679.000,0.7782,1.1290
679.167,0.7780,1.1324
679.333,0.7798,1.1309
679.500,0.7762,1.1339
679.667,0.7745,1.1338
679.833,0.7727,1.1353
680.000,0.7707,1.1386
680.167,0.7691,1.1384
680.333,0.7671,1.1416
680.500,0.7675,1.1366
680.667,0.7675,1.1366
680.833,0.7673,1.1400
681.000,0.7656,1.1398
681.167,0.7674,1.1383
681.333,0.7656,1.1398
681.500,0.7675,1.1366
681.667,0.7675,1.1366
681.833,0.7674,1.1383
682.000,0.7709,1.1369
682.167,0.7742,1.1371
682.333,0.7778,1.1341
682.500,0.7812,1.1343
682.667,0.7863,1.1331
682.833,0.7849,1.1296
683.000,0.7883,1.1299
683.167,0.7950,1.1304
683.333,0.7916,1.1301
683.500,0.7947,1.1337
683.667,0.7983,1.1307
683.833,0.7998,1.1325
684.000,0.8065,1.1330
684.167,0.8048,1.1329
684.333,0.8114,1.1351
684.500,0.8131,1.1352
684.667,0.8213,1.1376
684.833,0.8196,1.1374
685.000,0.8195,1.1391
685.333,0.8288,1.1483
685.500,0.8273,1.1465
685.667,0.8285,1.1516
685.833,0.8285,1.1516
686.000,0.8285,1.1516
686.167,0.8287,1.1499
686.333,0.8299,1.1551
686.500,0.8312,1.1603
686.833,0.8343,1.1639
687.000,0.8357,1.1674
687.167,0.8202,1.1712
687.333,0.7850,1.1700
687.833,0.6836,1.1551
688.000,0.6491,1.1456
688.167,0.6157,1.1429
688.333,0.5875,1.1390
688.500,0.5459,1.1339
688.667,0.5125,1.1313
688.833,0.4807,1.1304
689.000,0.4525,1.1264
689.167,0.4308,1.1247
689.500,0.3872,1.1245
689.667,0.3639,1.1227
689.833,0.3504,1.1233
690.000,0.3353,1.1237
690.167,0.3235,1.1245
690.333,0.3118,1.1235
690.500,0.3000,1.1243
690.667,0.2947,1.1272
690.833,0.2831,1.1263
691.000,0.2798,1.1260
691.167,0.2698,1.1252
691.500,0.2527,1.1289
691.667,0.2444,1.1282
691.833,0.2324,1.1306
692.000,0.2258,1.1301
692.167,0.2191,1.1295
692.500,0.2107,1.1305
692.667,0.2055,1.1318
692.833,0.2022,1.1315
693.167,0.1950,1.1377
693.333,0.1965,1.1395
693.500,0.1979,1.1429
693.833,0.1962,1.1428
694.000,0.1962,1.1428
694.167,0.1962,1.1428
694.333,0.1962,1.1428
694.500,0.1962,1.1428
694.667,0.1962,1.1428
694.833,0.1962,1.1428
695.000,0.1962,1.1428
695.167,0.1962,1.1428
695.333,0.1962,1.1428
695.500,0.1962,1.1428
695.667,0.1962,1.1428
695.833,0.1962,1.1428
696.000,0.1962,1.1428
696.167,0.1962,1.1428
696.333,0.1962,1.1428
696.500,0.1962,1.1428
696.667,0.1962,1.1428
696.833,0.1962,1.1428
697.000,0.1962,1.1428
697.167,0.1962,1.1428
697.333,0.1962,1.1428
697.500,0.1962,1.1428
697.667,0.1962,1.1428
697.833,0.1962,1.1428
698.000,0.1962,1.1428
698.167,0.1962,1.1428
